,branch,employee,jobTitle,level,type,minSalary,maxSalary,isDealable,city,district
3912,Лаборант,Дрийм интерпрайз,Химич,Дунд шатны удирдлага,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3913,Лаборант,Фамили Медикал,Рентген техникч,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3914,Лаборант,Монгол Фарм ХХК,Лабораторийн ресепшен,Мэргэжилтэн,Бүтэн цагийн,800.0,1000.0,True,Улаанбаатар хот,
3915,Лаборант,Монгол Фарм ХХК,Лаборант,Мэргэжилтэн,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Баянгол дүүрэг
3916,Лаборант,Баянгол мед ХХК,Үүдэн эмнэлэгт Лаборант ажилд шалгаруулж авна.,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3917,Лаборант,Минерал Майнинг Ресурс,Лаборант ажилд авна,Мэргэжилтэн,Ээлжийн,1200.0,1500.0,True,Улаанбаатар хот,
3918,Лаборант,Гурван гал нэгдсэн эмнэлэг,Лаборант,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Баянгол дүүрэг
3919,Ложистик,Өвөр Монголын Жунглу хуо дай,ХЯТАД-АНГЛИ  ХЭЛТЭЙ ГАДААД ХАРИЛЦААНЫ МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
3920,Ложистик,Пролог Солюшн ХХК,Тээврийн мэргэжилтэн,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3921,Ложистик,Дрийм интерпрайз,Гаалийн бүрдүүлэлтийн ажилтан,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3922,Ложистик,Максимус дистрибьюшн ХХК,Түгээлтийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3923,Ложистик,Ландбридж ХХК,ХАРИЛЦАГЧ ҮЙЛЧИЛГЭЭНИЙ АЖИЛТАН /АНГЛИ ХЭЛТЭЙ/,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3924,Ложистик,Цэцүүх трейд ХХК,Ложистик менежер,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
3925,Ложистик,Глобал Ворлд Вайд,/Англи хэлтэй/ ТЭЭВРИЙН МЭРГЭЖИЛТЭН ажилд авна.,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
3926,Ложистик,Глобал Ворлд Вайд,/Орос хэлтэй/ ТЭЭВРИЙН МЭРГЭЖИЛТЭН ажилд авна.,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
3927,Ложистик,Дардан Ложистик ХХК,Тээврийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1000.0,1200.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
3928,Ложистик,Ти Ай Ложистик ХХК,Тээврийн менежер /Хятад хэлтэй/,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Баянгол дүүрэг
3929,Ложистик,Өвөр Монголын Жунглу хуо дай,Тооцооны нягтлан бодогч (Хятад хэлтэй),Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
3930,Ложистик,Өвөр Монголын Жунглу хуо дай,ХЯТАД  ОРОС ХОС ХЭЛТЭЙ ГАДААД ХАРИЛЦААНЫ МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
3931,Ложистик,ГОЛДЕН ФРЕЙТ ХХК,Хүний эмч,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3932,Ложистик,ГОЛДЕН ФРЕЙТ ХХК,Эмч,Мэргэжилтэн,Цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3933,Ложистик,Сантранс Ложистикс ХХК,Нягтлан бодогч,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,True,Улаанбаатар хот,
3934,Ложистик,ГОЛДЕН ФРЕЙТ ХХК,нягтлан бодогч,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3935,Ложистик,Ти Эм Инфинити ХХК,ОУ-ын тээвэр зуучийн менежер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Баянгол дүүрэг
3936,Ложистик,Брайт Ложистикс ХХК,Тээвэр зохион байгуулах мэргэжилтэн,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянгол дүүрэг
3937,Ложистик,Номадсын Сүлжээ Ресторан,Агуулахын ажилтан,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3938,Ложистик,Номадсын Сүлжээ Ресторан,Агуулахын ажилтан,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3939,Ложистик,Номадсын Сүлжээ Ресторан,Агуулахын ажилтан,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3940,Ложистик,Монложистикс Холдинг ХХК,Тээврийн мэргэжилтэн /Хятад хэлтэй/,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3941,Ложистик,Монложистикс Холдинг ХХК,Бүтээгдэхүүн хөгжүүлэлтийн мэргэжилтэн,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3942,Ложистик,Омни Шиппинг ХХК,Тээврийн үйл ажиллагааны менежер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,
3943,Ложистик,Тера Экспресс ХХК,ТӨСЛИЙН АХЛАХ,Дунд шатны удирдлага,Ээлжийн,2100.0,2500.0,False,Өмнөговь аймаг,
3944,Ложистик,ГОЛДЕН ФРЕЙТ ХХК,нягтлан бодогч,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3945,Ложистик,Бүүкс Энд Логистикс,Захиалгын менежер,Дунд шатны удирдлага,Бүтэн цагийн,600.0,800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3946,Ложистик,Бат ган транс ХХК,ХАБЭА инженер ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Сонгинохайрхан дүүрэг
3947,Ложистик,Степпелинк Холдинг ХХК,ЛОЖИСТИК КООРДИНАТОР / ТЭЭВРИЙН МЭРГЭЖИЛТЭН,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3948,Ложистик,Монложистикс Холдинг ХХК,Тээврийн мэргэжилтэн,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3949,Ложистик,Сантранс Ложистикс ХХК,Тээвэр борлуулалтын менежер /Орос тал хариуцсан/,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3950,Ложистик,БОДЬ ЛОЖИСТИК ХХК,Тээвэр зохицуулагч,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Өмнөговь аймаг,
3951,Ложистик,Хаан шоргоолж ХХК,Тээвэр зохицуулагч ажилд авна,Дунд шатны удирдлага,Ээлжийн,1500.0,1800.0,False,Өмнөговь аймаг,
3952,Ложистик,Сантранс Ложистикс ХХК,Тээвэр борлуулалтын менежер /Хятад тал хариуцсан/,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3953,Ложистик,Сантранс Ложистикс ХХК,Тээвэр борлуулалтын менежер /Хятад тал хариуцсан/,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3954,Ложистик,Ландбридж ХХК,Орос болон Англи хэлтэй ТЭЭВРИЙН МЭРГЭЖИЛТЭН,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3955,Ложистик,Өвөр Монголын Жунглу хуо дай,Талбайн менежер,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,True,Улаанбаатар хот,
3956,Ложистик,Өндөр Алтайн Зам ХХК,БИТУМЫН ХАНГАМЖ ХАРИУЦСАН МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,
3957,Мал аж ахуй,Гацуурт ХХК,МАЛ ЗҮЙЧ,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Сэлэнгэ аймаг,
3958,Мал аж ахуй,Гацуурт ХХК,ТУСЛАХ МАЛЧИН \ФЕРМЕРИЙН АЖИЛТАН\,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Сэлэнгэ аймаг,
3959,Мал аж ахуй,Гацуурт ХХК,МАЛ ЗҮЙЧ,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Сэлэнгэ аймаг,
3960,Мал аж ахуй,Гацуурт ХХК,ТУСЛАХ МАЛЧИН \ФЕРМЕРИЙН АЖИЛТАН\,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Сэлэнгэ аймаг,
3961,Мал аж ахуй,Гацуурт ХХК,ТУСЛАХ МАЛЧИН \ФЕРМЕРИЙН АЖИЛТАН\,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Сэлэнгэ аймаг,
3962,Мал аж ахуй,Гацуурт ХХК,МАЛ ЗҮЙЧ,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Сэлэнгэ аймаг,
3963,Мал аж ахуй,Гацуурт ХХК,МАЛЫН ЭМЧ,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Сэлэнгэ аймаг,
3964,Мал аж ахуй,Лидер Буянт Холдинг ХХК,МАЛЧИН- СЭЛЭНГЭ АЙМГИЙН БАРУУНБҮРЭН СУМАНД,Мэргэжил хамаарахгүй,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,
3965,Мал аж ахуй,Астра Интернэйшнл ХХК,Малын эмч /гахайн ферм/,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3966,Маркетинг менежмент,Тавин-Ус ХХК,МАРКЕТИНГИЙН АХЛАХ МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
3967,Маркетинг менежмент,Новака Интернэшнл ХХК,Маркетингийн менежер/ Бренд менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянгол дүүрэг
3968,Маркетинг менежмент,ОЮУНЫ УНДРАА ГРУПП ХХК,МАРКЕТИНГИЙН АХЛАХ МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3969,Маркетинг менежмент,Таван Богд Солюшнс ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3970,Маркетинг менежмент,Эм Эм Эс Инженеринг ХХК,МАРКЕТИНГИЙН АЖИЛТАН,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
3971,Маркетинг менежмент,Дэлгэрэх Арвин Өргөө ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3972,Маркетинг менежмент,Гацуурт ХХК,МАРКЕТИНГИЙН МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
3973,Маркетинг менежмент,Соёл Велнесс Төв,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
3974,Маркетинг менежмент,Жи энд Жи интернэйшнл ХХК,Маркетингийн менежер /дизайнер/,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3975,Маркетинг менежмент,КоллПро ХХК,Маркетингийн мэргэжилтэн,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
3976,Маркетинг менежмент,БльюМон Групп,VANS-ийн Маркетингийн менежер,Дунд шатны удирдлага,Ээлжийн,2100.0,2500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3977,Маркетинг менежмент,Таван Орд ХХК,МАРКЕТИНГИЙН МЕНЕЖЕР,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Баянгол дүүрэг
3978,Маркетинг менежмент,Жуулчин ХХК /Таван богд Групп/ /,Маркетинг хөгжүүлэлтийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,
3979,Маркетинг менежмент,Монголын эдийн засгийн сэтгүүл,"МАРКЕТИНГ, БОРЛУУЛАЛТЫН МЕНЕЖЕР",Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
3980,Маркетинг менежмент,Монкоул петро майнинг ХХК,Ерөнхий менежер,Дээд шатны удирдлага,Бүтэн цагийн,1000.0,1200.0,True,Дархан-Уул аймаг,
3981,Маркетинг менежмент,Глобал Бридж Групп,МАРКЕТИНГИЙН МЕНЕЖЕР,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
3982,Маркетинг менежмент,Чиглэл ХХК,Маркетингийн менежер ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,Баянгол дүүрэг
3983,Маркетинг менежмент,Говь ХК,МАРКЕТИНГИЙН МЕНЕЖЕР /Хятад хэлтэй/,Мэргэжилтэн,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3984,Маркетинг менежмент,Түшиг Групп,МАРКЕТИНГ МЕНЕЖЕР АЖИЛД АВНА-УБИД ХХК,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3985,Маркетинг менежмент,Наран Трейд ХХК,МАРКЕТИНГИЙН МЕНЕЖЕР - эмэгтэй,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3986,Маркетинг менежмент,Глобал Бридж Групп,PR МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
3987,Маркетинг менежмент,Сайн Интернейшнл ХХК,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3988,Маркетинг менежмент,Дата Бэйнк ХХК,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
3989,Маркетинг менежмент,Спарк лайн ХХК,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
3990,Маркетинг менежмент,Эм Зүйн Шинжлэх Ухааны Их Сургууль,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
3991,Маркетинг менежмент,Гурван Гал Групп,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
3992,Маркетинг менежмент,КАРЬЕР МАСТЕР ХХК,МАРКЕТИНГИЙН МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
3993,Маркетинг менежмент,Астра Интернэйшнл ХХК,Маркетингийн албаны дарга,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3994,Маркетинг менежмент,Гарааны Дижитал Солюшн,Маркетинг менежер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
3995,Маркетинг менежмент,Premier Tailor LLC,МАРКЕТИНГИЙН АЖИЛТАН,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
3996,Маркетинг менежмент,Эновстайл,МАРКЕТИНГИЙН МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
3997,Маркетинг менежмент,Их Наяд Плаза ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
3998,Маркетинг менежмент,Грийн Групп,МАРКЕТИНГИЙН МЕНЕЖЕР,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
3999,Маркетинг менежмент,Гүнд инвестмент холдинг групп,Борлуулалтын менежер /Эс Ти Эс Фүүдс ХХК/,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянгол дүүрэг
4000,Маркетинг менежмент,Скай Хайпермаркет ХХК,ДИЖИТАЛ МАРКЕТИНГИЙН МЕНЕЖЕР,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4001,Маркетинг менежмент,Цэрэн интернэшнл ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4002,Маркетинг менежмент,Цэрэн интернэшнл ХХК,Худалдааны менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4003,Маркетинг менежмент,Эм Эл Си Трэйнинг ХХК,"Маркетинг, борлуулалтын менежер",Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
4004,Маркетинг менежмент,Ариг Банк,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
4005,Маркетинг менежмент,Их Газрын Чулуу ХХК,"Маркетинг, борлуулалт хариуцсан менежер",Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4006,Маркетинг менежмент,Эм би си,"Маркетинг, менежментийн ахлах менежер",Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4007,Маркетинг менежмент,Эм би си,"Маркетинг, менежментийн ахлах менежер",Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4008,Маркетинг менежмент,Ган спорт төв,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянгол дүүрэг
4009,Маркетинг менежмент,Гүнд инвестмент холдинг групп,Маркетингийн менежер /ЭН ВИ СИ ББСБ ХХК/,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянгол дүүрэг
4010,Маркетинг менежмент,БИД Санхүүгийн нэгдэл,МАРКЕТИНГИЙН МЭРГЭЖИЛТЭН,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,
4011,Маркетинг менежмент,Глобал Бридж Групп,"МАРКЕТИНГ, БОРЛУУЛАЛТЫН МЕНЕЖЕР /MG MOTORS/",Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4012,Маркетинг менежмент,Түгээмэл шуурхай шуудан ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
4013,Маркетинг менежмент,Глобал Бридж Групп,PR МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4014,Маркетинг менежмент,Моннис Групп,Маркетингийн ажилтан /MSS/,Мэргэжил хамаарахгүй,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
4015,Маркетинг менежмент,Airtrans,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
4016,Маркетинг менежмент,Том-Амжилт,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,
4017,Маркетинг менежмент,Мөнхийн Тун ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4018,Маркетинг менежмент,Спот Агентлаг,Сошиал медиа контент хөгжүүлэгч,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
4019,Маркетинг менежмент,Улаанбаатар групп ХХК,БОРЛУУЛАЛТЫН МЕНЕЖЕР /үл хөдлөх/,Мэргэжилтэн,Бүтэн цагийн,600.0,800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4020,Маркетинг менежмент,Bimex holding,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
4021,Маркетинг менежмент,БОСА Холдинг ХХК,Маркетингийн менежер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Баянгол дүүрэг
4022,Маркетинг менежмент,Бридж Групп,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4023,Маркетинг менежмент,Наран Их Дэлгүүр ХХК,Маркетингийн менежер ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
4024,Маркетинг менежмент,Наран Их Дэлгүүр ХХК,Маркетингийн менежер ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
4025,Маркетинг менежмент,Ландбридж ХХК,МАРКЕТИНГИЙН АЖИЛТАН,Мэргэжил хамаарахгүй,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4026,Маркетинг менежмент,Ландбридж ХХК,МАРКЕТИНГИЙН МЕНЕЖЕР,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4027,Маркетинг менежмент,Стади энд травел аброад ХХК,Маркетинг менежер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
4028,Маркетинг менежмент,Хөгжил трейд ХХК,МАРКЕТИНГИЙН МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4029,Маркетинг менежмент,Изи пэй ХХК,Сошиал Маркетинг Дизайнер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
4030,Маркетинг менежмент,Анунгоо ХХК,Маркетингийн ажилтан,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4031,Маркетинг менежмент,Наран Фүүдс ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4032,Маркетинг менежмент,Материалимпэкс ХК,Борлуулалтын менежер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянгол дүүрэг
4033,Маркетинг менежмент,Доече Вэллэ ХХК,Маркетингийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
4034,Маркетинг менежмент,Доече Вэллэ ХХК,Брэнд менежер /турк хэлтэй/,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
4035,Маркетинг менежмент,Витафит Групп,Сошиал медиа хариуцсан мэргэжилтэн,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
4036,Маркетинг менежмент,Гурван бухат ХХК,"PR, Маркетингийн албаны дарга",Дунд шатны удирдлага,Бүтэн цагийн,3000.0,4000.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
4037,Маркетинг менежмент,Континентал ХХК,Маркетингийн менежер,Дээд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
4038,Маркетинг менежмент,Наран Трейд ХХК,Толгой компанид МАРКЕТИНГИЙН МЕНЕЖЕР,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Баянгол дүүрэг
4039,Маркетинг менежмент,Дэрмаэстетик,МАРКЕТИНГИЙН МЕНЕЖЕР,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
4040,Маркетинг менежмент,Дата Бэйнк ХХК,Борлуулалтын менежер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
4041,Маркетинг менежмент,Ард Санхүүгийн Нэгдэл ХК,"Маркетинг, олон нийттэй харилцах мэргэжилтэн-UBX",Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
4042,Маркетинг менежмент,Мон наран жэй пи ХХК,Маркетинг менежер ажилд урьж байна,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
4043,Маркетинг менежмент,Нүүдэлчний соёл ХХК,Маркетингийн мэргэжилтэн,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
